geocode,graph_emb_0,graph_emb_1,graph_emb_2,graph_emb_3,graph_emb_4,graph_emb_5,graph_emb_6,graph_emb_7,graph_emb_8,graph_emb_9,graph_emb_10,graph_emb_11,graph_emb_12,graph_emb_13,graph_emb_14,graph_emb_15
2309508,-8.551365238670874e-06,-4.751709776074746e-06,-2.398773917560808e-06,8.876133431377026e-07,3.411967885246639e-06,3.6060049137344505e-08,4.803398822354562e-08,3.5402194048483736e-07,2.0968515787180498e-07,-4.790718553999516e-06,1.640242148909265e-06,2.897940835847627e-07,5.169938885699323e-07,4.656168830262037e-06,-3.219788868465422e-06,-3.6995874895850405e-06
2309607,-1.1365573847529727e-06,-3.7017063053588767e-07,8.710675702885813e-07,2.6783298896210494e-06,-1.183234977885405e-06,3.6222535422422627e-06,-2.3186122732807314e-07,-1.456693531911355e-06,2.1665403448901488e-06,-8.334230120593505e-07,-7.924289305830036e-07,1.4653359808085176e-06,-1.7427911471447876e-06,-1.6988889819515042e-06,4.0542915590263045e-07,3.4433993384498804e-07
2309706,-6.268410427857985e-07,-9.62387841187406e-07,1.0302199820196128e-07,-9.331190231535285e-08,-1.4335931934424027e-06,-5.587206766283986e-09,-3.555259266889739e-08,-1.1334056554025417e-06,-1.1763680914547852e-06,-2.4387958572798787e-06,1.4460659531179342e-06,-1.4616146600351349e-06,2.8964131171665794e-07,-1.5572191088124968e-06,1.611666134717665e-06,-3.926762662370198e-06
2309805,-1.136557384755111e-06,-3.7017063053604374e-07,8.710675702872566e-07,2.6783298896414747e-06,-1.1832349778709511e-06,3.622253542226365e-06,-2.318612273276959e-07,-1.4566935319024927e-06,2.166540344884477e-06,-8.334230120611562e-07,-7.924289305811886e-07,1.465335980805665e-06,-1.7427911471382576e-06,-1.6988889819488485e-06,4.0542915591224046e-07,3.4433993385145096e-07
2309904,-1.0043136680331102e-08,3.1185896134678787e-07,-1.49461682948525e-07,1.6885221362225998e-07,4.966160951567838e-07,2.4909936756152104e-08,-4.848906939871797e-09,3.317493013143108e-07,-1.3598377995394659e-07,1.4043047355673211e-07,9.871622655042644e-07,-4.285024577051721e-08,-5.9063834071796404e-08,-2.5975923576497247e-08,-9.469114354351243e-08,-1.707258019605189e-07
2310001,1.4308180924691135e-07,1.2136220488990832e-07,-2.772300824332723e-07,-1.3976710867778423e-07,7.743770054088385e-08,4.5192288265574004e-07,5.0811256162792354e-08,7.522061624916447e-07,-1.0465160819185738e-09,3.866068202806454e-07,-3.493564816528017e-07,1.2824683068896717e-07,-1.3340567302699852e-07,-5.13384338915955e-07,-4.365637509471948e-07,2.4826679514803325e-07
2310100,-1.1365573847557286e-06,-3.7017063053746575e-07,8.710675702873609e-07,2.6783298896369253e-06,-1.1832349778800406e-06,3.622253542236656e-06,-2.318612273275072e-07,-1.4566935319152222e-06,2.1665403448977433e-06,-8.334230120604133e-07,-7.924289305857438e-07,1.4653359808143263e-06,-1.7427911471377579e-06,-1.6988889819546812e-06,4.054291559145825e-07,3.443399338539771e-07
2310258,-1.1365573847518517e-06,-3.7017063053443744e-07,8.7106757029297e-07,2.6783298896288226e-06,-1.1832349778976685e-06,3.622253542230602e-06,-2.3186122732848553e-07,-1.4566935319170035e-06,2.1665403448820723e-06,-8.334230120524478e-07,-7.924289305816992e-07,1.4653359808008246e-06,-1.7427911471525877e-06,-1.6988889819531447e-06,4.05429155908295e-07,3.4433993382550465e-07
2310308,-2.451744190213142e-06,1.643749190042661e-06,-1.7036204838490537e-06,6.407811911464874e-07,1.7720932292139608e-06,-1.0613663148357046e-06,-1.777634065583016e-07,1.5027362089237505e-06,1.6836463945305338e-06,-6.309661869415694e-07,1.2243847139648965e-06,1.6892317899534125e-06,-1.2806784142416552e-07,5.984620468991357e-07,1.3006399854924272e-08,-9.084772323207238e-07
2310407,-1.1365573847522966e-06,-3.70170630534387e-07,8.710675702936347e-07,2.6783298896228345e-06,-1.183234977886763e-06,3.622253542237728e-06,-2.3186122732754766e-07,-1.4566935319125835e-06,2.1665403448836986e-06,-8.334230120508148e-07,-7.924289305842576e-07,1.4653359808029083e-06,-1.742791147144408e-06,-1.6988889819582049e-06,4.054291559097519e-07,3.4433993382255057e-07
2310506,-8.551365238659138e-06,-4.751709776060403e-06,-2.398773917542577e-06,8.876133431358061e-07,3.411967885241611e-06,3.606004913873615e-08,4.803398822399559e-08,3.540219404912849e-07,2.0968515787970653e-07,-4.7907185539972055e-06,1.6402421488849732e-06,2.897940835921624e-07,5.169938885717694e-07,4.656168830286217e-06,-3.2197888684718388e-06,-3.6995874895953697e-06
2310605,2.211413855548643e-06,1.4476277257346e-06,-5.178384522692061e-08,7.77381744383915e-07,8.565664317448624e-07,-4.822010396568777e-07,-2.1651297245334263e-07,2.085544571548023e-06,1.5169238343732168e-06,3.891533022954642e-06,-7.165170269630424e-07,1.6543891015919699e-06,8.501347153380809e-08,3.02816357684412e-06,-1.6327753025991956e-06,4.59888588500641e-06
2310704,-1.1365573847500187e-06,-3.7017063053383076e-07,8.710675702932912e-07,2.6783298896487516e-06,-1.183234977895684e-06,3.62225354223988e-06,-2.3186122732952188e-07,-1.4566935319077134e-06,2.1665403448858696e-06,-8.334230120498991e-07,-7.924289305845867e-07,1.4653359808060266e-06,-1.742791147147354e-06,-1.6988889819519927e-06,4.054291559114832e-07,3.443399338217134e-07
2310803,2.0236198360729704e-07,-3.492920192239736e-07,-2.953981193696918e-08,-4.5725578019728377e-10,7.815257153110208e-08,-9.772896320091988e-10,1.3565726489866645e-09,4.156765193754256e-08,5.760770189048166e-08,-1.0906850399651373e-07,-1.1014718809529444e-07,5.717082169854352e-08,-3.190737024903567e-09,1.0901395974423221e-07,-1.0470813738164615e-07,7.727480425910971e-08
2310951,-1.0043136678656353e-08,3.118589613454145e-07,-1.494616829491174e-07,1.688522136198226e-07,4.966160951567379e-07,2.4909936756462836e-08,-4.848906940186043e-09,3.317493013142038e-07,-1.3598377995423116e-07,1.4043047355426495e-07,9.871622655061867e-07,-4.285024577072706e-08,-5.906383407190924e-08,-2.5975923575776998e-08,-9.469114354459798e-08,-1.707258019608662e-07
2311009,6.553166944966588e-07,1.1577016298419495e-06,-1.2059458871314255e-06,8.766297403815414e-08,1.813884319847039e-07,3.489108561957584e-08,-5.178597048195053e-09,-6.182811781147016e-07,-1.1505779055510214e-07,-1.3848356674800212e-06,1.6890465012126881e-06,-2.2598086322986925e-07,-2.1092037177826674e-07,2.7491013972705596e-07,-9.021996171156757e-07,-3.0872247560006927e-06
2311108,2.2114138555379744e-06,1.4476277257491805e-06,-5.1783845245933914e-08,7.773817443942018e-07,8.565664317404626e-07,-4.82201039636733e-07,-2.165129724574429e-07,2.0855445715471636e-06,1.5169238343675362e-06,3.891533022969576e-06,-7.165170269600932e-07,1.6543891015869114e-06,8.501347153556916e-08,3.028163576882108e-06,-1.6327753025866741e-06,4.5988858850221004e-06
2311207,1.4521975789443034e-06,-6.412812022843724e-07,4.9985559170305355e-06,5.988116299478797e-07,-5.800244079776329e-06,9.34775591407353e-06,-2.483590720517823e-07,-1.7049864704111854e-08,2.8655605908159584e-07,-7.500000863819615e-06,-1.1446150038579853e-05,1.6878764601530276e-07,6.952064722828718e-06,7.816256713489497e-06,7.418359332174618e-06,-1.1907048122349468e-05
2311231,1.3230975849750435e-07,-7.703154990698361e-08,1.058618991200556e-07,-4.076419405223808e-08,-1.071437501083328e-07,6.96490727863739e-08,7.802923063838126e-09,-9.775887281036151e-08,-1.0353334264479361e-07,6.707571469394231e-08,-7.481225791475368e-08,-1.0483428777305913e-07,8.809607068928088e-09,-3.4449244757512395e-08,3.7031104927710045e-09,6.294332034281916e-08
2311355,-8.551365238664631e-06,-4.751709776072533e-06,-2.3987739175775252e-06,8.876133431435093e-07,3.4119678852537016e-06,3.606004914441562e-08,4.803398821827852e-08,3.5402194048843465e-07,2.0968515787562865e-07,-4.790718553993338e-06,1.6402421489047557e-06,2.897940835886019e-07,5.16993888572158e-07,4.656168830274319e-06,-3.2197888684665287e-06,-3.6995874895839025e-06
2311405,-8.551365238662619e-06,-4.7517097760548704e-06,-2.3987739175681693e-06,8.876133431391629e-07,3.411967885253522e-06,3.606004914001538e-08,4.803398822430592e-08,3.54021940492352e-07,2.0968515787862267e-07,-4.790718553986878e-06,1.64024214888969e-06,2.8979408359149003e-07,5.169938885743926e-07,4.656168830287971e-06,-3.2197888684715385e-06,-3.6995874895861467e-06
2311504,1.430818092451143e-07,1.2136220489076285e-07,-2.7723008243302816e-07,-1.3976710867953396e-07,7.743770053940387e-08,4.5192288265484584e-07,5.08112561632536e-08,7.522061624946477e-07,-1.0465160823608654e-09,3.866068202799838e-07,-3.4935648165640357e-07,1.282468306894173e-07,-1.3340567302617205e-07,-5.133843389155846e-07,-4.3656375094985257e-07,2.482667951466177e-07
2311603,-1.1365573847542676e-06,-3.7017063053818715e-07,8.710675702893923e-07,2.6783298896301537e-06,-1.18323497788461e-06,3.622253542228339e-06,-2.318612273280649e-07,-1.456693531911413e-06,2.166540344896753e-06,-8.334230120633593e-07,-7.924289305901855e-07,1.4653359808142191e-06,-1.7427911471411066e-06,-1.6988889819515717e-06,4.0542915591692635e-07,3.443399338550364e-07
2311702,-1.0043136679697118e-08,3.1185896134599525e-07,-1.494616829487615e-07,1.6885221362253236e-07,4.966160951560477e-07,2.4909936756517956e-08,-4.8489069402398795e-09,3.3174930131456765e-07,-1.359837799534398e-07,1.404304735564275e-07,9.871622655047561e-07,-4.2850245769971695e-08,-5.90638340717639e-08,-2.59759235760858e-08,-9.46911435433273e-08,-1.7072580196129987e-07
2311801,1.430818092455775e-07,1.2136220489010094e-07,-2.772300824328289e-07,-1.3976710867668849e-07,7.743770054099496e-08,4.519228826563948e-07,5.081125616246733e-08,7.522061624928435e-07,-1.0465160819369126e-09,3.866068202813973e-07,-3.493564816550939e-07,1.282468306898962e-07,-1.3340567302833357e-07,-5.133843389163362e-07,-4.365637509485734e-07,2.482667951473068e-07
2312007,-4.279839804278081e-06,-5.279194378951703e-07,1.0184587756120568e-06,-2.034471888548287e-05,1.6859137851134024e-05,-1.4362741131532093e-05,2.8930487765621232e-06,-2.2121535102707523e-06,-4.1017120655784575e-06,4.135876557208224e-06,1.5218822386673235e-05,-3.6645425873636217e-06,6.810226298061444e-06,-1.6478416448374673e-05,-4.772860281236955e-06,6.692935733315664e-06
2312106,1.452197578941619e-06,-6.412812022606707e-07,4.998555917015241e-06,5.988116299352303e-07,-5.800244079795024e-06,9.347755914062404e-06,-2.4835907202247793e-07,-1.7049864738507443e-08,2.865560590950588e-07,-7.5000008638253595e-06,-1.1446150038600857e-05,1.6878764601921934e-07,6.9520647228071e-06,7.816256713462224e-06,7.418359332164974e-06,-1.1907048122347002e-05
2312205,-1.0043136678196215e-08,3.118589613445393e-07,-1.4946168295010672e-07,1.6885221361754783e-07,4.96616095155473e-07,2.4909936756360077e-08,-4.84890694022722e-09,3.317493013137451e-07,-1.3598377995362593e-07,1.404304735538043e-07,9.87162265503522e-07,-4.2850245770328534e-08,-5.906383407193966e-08,-2.597592357609787e-08,-9.469114354414357e-08,-1.7072580196387967e-07
2312403,-1.1365573847537893e-06,-3.701706305348017e-07,8.710675702936194e-07,2.6783298896212052e-06,-1.183234977901072e-06,3.622253542232198e-06,-2.3186122732723256e-07,-1.4566935319131762e-06,2.1665403448865955e-06,-8.334230120506775e-07,-7.924289305882281e-07,1.4653359808052855e-06,-1.7427911471509144e-06,-1.6988889819536173e-06,4.054291559165527e-07,3.443399338262464e-07
2312502,1.2684712815717467e-06,-8.674500512688047e-07,8.773679504633108e-07,-3.4153268351232783e-07,-9.052477142881475e-07,5.128655023014796e-07,7.990336174676668e-08,-7.699166173525553e-07,-8.815373167251847e-07,6.737709532551996e-08,-5.850890959738769e-07,-8.774019281186207e-07,5.54021011728568e-08,-3.0297505916149334e-07,4.983877449658045e-08,6.24400722729548e-07
2312601,-1.1365573847537927e-06,-3.701706305339301e-07,8.710675702941471e-07,2.678329889625831e-06,-1.183234977895789e-06,3.6222535422420145e-06,-2.3186122732927193e-07,-1.4566935319090134e-06,2.1665403448913215e-06,-8.334230120479509e-07,-7.924289305880425e-07,1.4653359808103768e-06,-1.742791147147377e-06,-1.6988889819569201e-06,4.054291559079805e-07,3.443399338217236e-07
2312700,-8.551365238660195e-06,-4.7517097760620685e-06,-2.3987739175562867e-06,8.876133431373671e-07,3.4119678852466805e-06,3.606004913924013e-08,4.803398822478079e-08,3.5402194049337243e-07,2.0968515788033333e-07,-4.790718553994449e-06,1.6402421488933449e-06,2.89794083593023e-07,5.169938885738667e-07,4.6561688302812795e-06,-3.219788868466997e-06,-3.6995874895946145e-06
2312809,-4.279839804277557e-06,-5.279194379014477e-07,1.018458775630328e-06,-2.034471888551041e-05,1.685913785118235e-05,-1.4362741131544702e-05,2.8930487765728827e-06,-2.21215351028855e-06,-4.101712065562771e-06,4.135876557215578e-06,1.5218822386675991e-05,-3.664542587354804e-06,6.810226298034875e-06,-1.6478416448384126e-05,-4.772860281192208e-06,6.6929357333161845e-06
2312908,-3.7905983897542483e-06,2.6220445144181026e-06,-2.730357124084969e-06,1.0490272918588821e-06,2.8064983501574832e-06,-1.3093339339511715e-06,-2.7482462632790453e-07,2.360407505708215e-06,2.9003123697872547e-06,-8.21182065534234e-07,1.7683384966768348e-06,2.8507577405318057e-06,-1.4698055141795263e-07,1.0340019022780691e-06,2.3432100031974686e-08,-1.5874927767604504e-06
2313005,-8.551365238667613e-06,-4.751709776075434e-06,-2.398773917569247e-06,8.876133431374482e-07,3.4119678852495024e-06,3.606004914193044e-08,4.8033988221112526e-08,3.5402194048773823e-07,2.0968515787741623e-07,-4.790718553995418e-06,1.6402421489025104e-06,2.897940835897628e-07,5.169938885717205e-07,4.65616883028119e-06,-3.219788868473045e-06,-3.699587489595989e-06
2313104,1.430818092462782e-07,1.213622048884296e-07,-2.772300824332892e-07,-1.3976710867852049e-07,7.743770054204445e-08,4.5192288265640226e-07,5.081125616173334e-08,7.522061624929584e-07,-1.0465160818420577e-09,3.866068202817039e-07,-3.493564816555191e-07,1.2824683068945744e-07,-1.3340567302690749e-07,-5.133843389160145e-07,-4.365637509485297e-07,2.4826679514360994e-07
2313203,6.553166944949775e-07,1.1577016298429342e-06,-1.2059458871364941e-06,8.766297403751048e-08,1.813884319874649e-07,3.4891085622202823e-08,-5.178597049889951e-09,-6.182811781161947e-07,-1.1505779055889941e-07,-1.3848356674824104e-06,1.6890465012167177e-06,-2.2598086323320783e-07,-2.1092037177800218e-07,2.749101397271405e-07,-9.021996171127045e-07,-3.0872247560116877e-06
2313252,1.4521975789452057e-06,-6.41281202268421e-07,4.998555917017687e-06,5.988116299185478e-07,-5.800244079785006e-06,9.34775591404531e-06,-2.4835907203603596e-07,-1.7049864714545606e-08,2.865560590786846e-07,-7.500000863828769e-06,-1.144615003856526e-05,1.6878764601109132e-07,6.952064722831618e-06,7.816256713478331e-06,7.418359332170534e-06,-1.190704812236919e-05
2313351,-1.1365573847525516e-06,-3.701706305369091e-07,8.710675702949453e-07,2.6783298896200846e-06,-1.1832349778833695e-06,3.6222535422382533e-06,-2.3186122732880812e-07,-1.456693531913588e-06,2.1665403448978483e-06,-8.334230120472034e-07,-7.924289305902011e-07,1.465335980814228e-06,-1.7427911471382623e-06,-1.6988889819609283e-06,4.054291559081842e-07,3.4433993382743546e-07
2313401,-4.279839804286795e-06,-5.279194379055935e-07,1.01845877560103e-06,-2.0344718885484487e-05,1.685913785116218e-05,-1.4362741131520621e-05,2.893048776572312e-06,-2.2121535102588498e-06,-4.1017120655724775e-06,4.135876557212743e-06,1.5218822386712607e-05,-3.6645425873560323e-06,6.810226298064683e-06,-1.647841644837886e-05,-4.772860281219716e-06,6.692935733321424e-06
2313500,-1.1365573847526507e-06,-3.701706305340203e-07,8.710675702948689e-07,2.678329889636286e-06,-1.1832349778930833e-06,3.6222535422403455e-06,-2.31861227328297e-07,-1.456693531914061e-06,2.1665403448853927e-06,-8.334230120516228e-07,-7.924289305872345e-07,1.465335980804327e-06,-1.7427911471489012e-06,-1.6988889819622698e-06,4.054291559123495e-07,3.4433993382218613e-07
2313559,-1.1365573847538808e-06,-3.701706305337858e-07,8.710675702970289e-07,2.6783298896228574e-06,-1.1832349778974677e-06,3.622253542228991e-06,-2.318612273292142e-07,-1.456693531911072e-06,2.166540344890117e-06,-8.334230120522143e-07,-7.924289305903837e-07,1.465335980808695e-06,-1.7427911471510468e-06,-1.6988889819537302e-06,4.054291559109818e-07,3.443399338236265e-07
2313757,-1.136557384752389e-06,-3.7017063053412976e-07,8.710675702991238e-07,2.678329889621916e-06,-1.1832349778918479e-06,3.6222535422294535e-06,-2.3186122732778737e-07,-1.4566935319179342e-06,2.1665403448868165e-06,-8.334230120495163e-07,-7.924289305916338e-07,1.4653359808044618e-06,-1.742791147147137e-06,-1.698888981962977e-06,4.0542915590896837e-07,3.44339933820316e-07
2313807,-1.1365573847548745e-06,-3.7017063053206263e-07,8.710675702920018e-07,2.6783298896153285e-06,-1.1832349778902936e-06,3.6222535422350545e-06,-2.3186122732762678e-07,-1.4566935319137056e-06,2.166540344883394e-06,-8.334230120511142e-07,-7.924289305859636e-07,1.4653359808025792e-06,-1.7427911471505464e-06,-1.6988889819655268e-06,4.0542915591351635e-07,3.4433993382005187e-07
2313906,-4.27983980428065e-06,-5.27919437912689e-07,1.0184587756040198e-06,-2.034471888549441e-05,1.6859137851211724e-05,-1.4362741131523674e-05,2.893048776556985e-06,-2.2121535102890016e-06,-4.10171206556996e-06,4.135876557217768e-06,1.5218822386679086e-05,-3.6645425873602912e-06,6.810226298056328e-06,-1.6478416448401792e-05,-4.7728602812121876e-06,6.692935733324322e-06
2314003,1.452197578934195e-06,-6.412812022714911e-07,4.9985559170162376e-06,5.988116299183474e-07,-5.800244079773201e-06,9.347755914044857e-06,-2.483590720247884e-07,-1.7049864726718568e-08,2.865560591092257e-07,-7.500000863824096e-06,-1.1446150038586664e-05,1.6878764603330626e-07,6.952064722805393e-06,7.816256713477901e-06,7.418359332156315e-06,-1.1907048122322877e-05
2400109,1.4308180924531372e-07,1.2136220489489266e-07,-2.772300824336063e-07,-1.3976710867290468e-07,7.743770054839805e-08,4.519228826513463e-07,5.0811256169844115e-08,7.52206162497235e-07,-1.046516081216809e-09,3.866068202897615e-07,-3.493564816565212e-07,1.2824683069479817e-07,-1.3340567302961288e-07,-5.133843389098985e-07,-4.3656375095161715e-07,2.4826679514996264e-07
2400208,1.4308180924443386e-07,1.2136220489150326e-07,-2.7723008243234963e-07,-1.3976710867338733e-07,7.743770054137161e-08,4.519228826554558e-07,5.081125616481581e-08,7.522061624935489e-07,-1.0465160821299114e-09,3.866068202831213e-07,-3.493564816574763e-07,1.282468306900787e-07,-1.3340567302850078e-07,-5.13384338915413e-07,-4.365637509476032e-07,2.4826679514448747e-07
2400307,1.43081809243202e-07,1.213622048925341e-07,-2.772300824354477e-07,-1.397671086765047e-07,7.743770054210072e-08,4.5192288265323664e-07,5.081125616909686e-08,7.522061624942136e-07,-1.04651608375127e-09,3.866068202880342e-07,-3.4935648165698585e-07,1.282468306891559e-07,-1.3340567302901173e-07,-5.133843389141127e-07,-4.3656375094904323e-07,2.482667951459678e-07
2400406,1.4308180925211515e-07,1.2136220488049143e-07,-2.7723008244260577e-07,-1.3976710867753367e-07,7.743770053796062e-08,4.51922882663993e-07,5.0811256134465574e-08,7.522061624885166e-07,-1.0465160774930543e-09,3.866068202786707e-07,-3.4935648165328633e-07,1.2824683068524072e-07,-1.3340567302320555e-07,-5.133843389256391e-07,-4.3656375095560937e-07,2.482667951504413e-07
2400505,1.4308180924993018e-07,1.2136220488111705e-07,-2.7723008244311786e-07,-1.3976710867808254e-07,7.743770054312199e-08,4.5192288266544244e-07,5.0811256130182426e-08,7.522061624901659e-07,-1.0465160797061808e-09,3.866068202764532e-07,-3.493564816534612e-07,1.2824683068427916e-07,-1.334056730237012e-07,-5.133843389280801e-07,-4.365637509584837e-07,2.482667951521585e-07
2400604,1.4308180924507769e-07,1.2136220489104846e-07,-2.772300824326241e-07,-1.3976710867737977e-07,7.743770054065427e-08,4.5192288265667554e-07,5.081125616178966e-08,7.522061624912812e-07,-1.0465160842805971e-09,3.866068202835979e-07,-3.493564816530493e-07,1.2824683068800168e-07,-1.334056730280377e-07,-5.133843389192327e-07,-4.3656375094792514e-07,2.482667951442066e-07
2400703,1.4308180924186036e-07,1.2136220489272706e-07,-2.772300824352194e-07,-1.39767108673199e-07,7.743770054274616e-08,4.5192288265455536e-07,5.081125616906732e-08,7.522061624935554e-07,-1.046516084616726e-09,3.866068202916413e-07,-3.4935648165765384e-07,1.2824683068821484e-07,-1.334056730288599e-07,-5.133843389152311e-07,-4.3656375094881495e-07,2.4826679514590614e-07
2400802,1.4308180924459586e-07,1.2136220489335453e-07,-2.7723008243399134e-07,-1.3976710867364864e-07,7.743770054797867e-08,4.519228826530738e-07,5.081125616990526e-08,7.522061624947591e-07,-1.0465160856126458e-09,3.8660682028721373e-07,-3.4935648165909623e-07,1.2824683068954757e-07,-1.3340567302983181e-07,-5.133843389132828e-07,-4.3656375095160296e-07,2.482667951473149e-07
2400901,1.430818092471551e-07,1.2136220488203118e-07,-2.7723008244239385e-07,-1.3976710867611404e-07,7.743770054096224e-08,4.519228826653395e-07,5.0811256129701e-08,7.522061624877615e-07,-1.0465160759268433e-09,3.8660682027365215e-07,-3.4935648165203606e-07,1.2824683068607428e-07,-1.334056730230946e-07,-5.133843389287569e-07,-4.3656375095748005e-07,2.482667951539793e-07
2401008,1.4308180924629418e-07,1.2136220488883325e-07,-2.772300824326062e-07,-1.3976710867847768e-07,7.743770054028538e-08,4.5192288265752485e-07,5.0811256159627045e-08,7.522061624935326e-07,-1.0465160823073814e-09,3.8660682028077707e-07,-3.493564816535402e-07,1.282468306889616e-07,-1.3340567302643556e-07,-5.133843389152982e-07,-4.365637509475786e-07,2.4826679514743747e-07
2401107,1.430818092442221e-07,1.213622048919339e-07,-2.772300824351422e-07,-1.3976710867489233e-07,7.743770054498016e-08,4.51922882654859e-07,5.0811256168850585e-08,7.522061624936306e-07,-1.0465160851933436e-09,3.866068202891256e-07,-3.4935648165774035e-07,1.28246830688704e-07,-1.3340567302916123e-07,-5.133843389134426e-07,-4.365637509481697e-07,2.4826679514641e-07
2401206,1.4308180924603478e-07,1.2136220489205563e-07,-2.7723008243808844e-07,-1.3976710867018224e-07,7.743770055477296e-08,4.519228826525652e-07,5.081125617196365e-08,7.522061624983449e-07,-1.046516084414607e-09,3.8660682028410755e-07,-3.493564816621128e-07,1.282468306886845e-07,-1.3340567303122402e-07,-5.133843389109308e-07,-4.365637509540261e-07,2.482667951399293e-07
2401305,1.4308180924418417e-07,1.2136220489099766e-07,-2.7723008243351515e-07,-1.39767108676852e-07,7.743770053929567e-08,4.51922882655372e-07,5.0811256163114954e-08,7.5220616249253e-07,-1.0465160827026432e-09,3.8660682028393857e-07,-3.4935648165560487e-07,1.2824683069004464e-07,-1.3340567302813632e-07,-5.133843389158173e-07,-4.365637509486902e-07,2.4826679514453284e-07
2401404,1.430818092459915e-07,1.2136220489160692e-07,-2.772300824373625e-07,-1.39767108673919e-07,7.743770055142461e-08,4.519228826528083e-07,5.0811256171498145e-08,7.522061624954645e-07,-1.0465160834633398e-09,3.8660682028463944e-07,-3.4935648166183924e-07,1.282468306898656e-07,-1.3340567303156934e-07,-5.133843389102784e-07,-4.3656375095409726e-07,2.482667951430539e-07
2401453,1.4308180924543508e-07,1.2136220488966223e-07,-2.7723008243146893e-07,-1.397671086782426e-07,7.743770054021067e-08,4.5192288265390076e-07,5.081125616278338e-08,7.52206162492502e-07,-1.0465160816790893e-09,3.8660682028113685e-07,-3.493564816536472e-07,1.28246830689299e-07,-1.334056730275961e-07,-5.133843389156596e-07,-4.365637509469737e-07,2.4826679514658806e-07
2401503,1.4308180924562378e-07,1.2136220489157579e-07,-2.772300824359563e-07,-1.397671086717705e-07,7.743770054718148e-08,4.5192288265205127e-07,5.081125617069723e-08,7.522061624944052e-07,-1.0465160835750512e-09,3.8660682028902913e-07,-3.493564816597202e-07,1.282468306890313e-07,-1.3340567302863337e-07,-5.133843389131392e-07,-4.3656375095141947e-07,2.4826679514707717e-07
2401602,1.4308180924605826e-07,1.2136220489389295e-07,-2.772300824349264e-07,-1.3976710867156e-07,7.743770054809475e-08,4.519228826534217e-07,5.081125617035162e-08,7.52206162493032e-07,-1.046516085554698e-09,3.86606820290955e-07,-3.493564816583218e-07,1.282468306887354e-07,-1.334056730298375e-07,-5.133843389132411e-07,-4.3656375094886996e-07,2.48266795149432e-07
2401701,1.4308180924570356e-07,1.213622048920523e-07,-2.7723008243427986e-07,-1.39767108669244e-07,7.743770055223192e-08,4.5192288265293626e-07,5.08112561693794e-08,7.522061624947673e-07,-1.0465160828845435e-09,3.8660682028880583e-07,-3.4935648165902747e-07,1.2824683069028668e-07,-1.334056730304104e-07,-5.13384338909945e-07,-4.3656375095260987e-07,2.482667951450746e-07
2401800,1.4308180924763247e-07,1.2136220489097042e-07,-2.772300824382392e-07,-1.3976710867084708e-07,7.743770055418575e-08,4.5192288265342484e-07,5.081125617172433e-08,7.522061624966776e-07,-1.046516081186e-09,3.866068202840185e-07,-3.4935648166034545e-07,1.282468306905097e-07,-1.3340567303159153e-07,-5.133843389095408e-07,-4.365637509538642e-07,2.482667951400303e-07
2401859,1.430818092434879e-07,1.2136220489419796e-07,-2.7723008243408033e-07,-1.3976710867447797e-07,7.743770054607313e-08,4.519228826525569e-07,5.081125616975897e-08,7.522061624928533e-07,-1.0465160858565652e-09,3.866068202864668e-07,-3.4935648165827636e-07,1.282468306879549e-07,-1.334056730296924e-07,-5.133843389140316e-07,-4.365637509497923e-07,2.4826679514775564e-07
2401909,1.4308180924545565e-07,1.2136220489231178e-07,-2.772300824336945e-07,-1.397671086711669e-07,7.743770054779183e-08,4.519228826537102e-07,5.081125617000761e-08,7.522061624936098e-07,-1.0465160845750954e-09,3.866068202893165e-07,-3.493564816585437e-07,1.2824683068847589e-07,-1.334056730299198e-07,-5.133843389136628e-07,-4.3656375095067985e-07,2.4826679514531174e-07
2402006,1.4308180924928442e-07,1.213622048901532e-07,-2.7723008243137883e-07,-1.3976710867365897e-07,7.743770054676001e-08,4.519228826535322e-07,5.081125616962069e-08,7.522061624957891e-07,-1.0465160820212712e-09,3.866068202899427e-07,-3.49356481657e-07,1.2824683069183583e-07,-1.3340567302943416e-07,-5.133843389105767e-07,-4.3656375095228075e-07,2.4826679514708484e-07
2402105,1.4308180924476034e-07,1.213622048925882e-07,-2.7723008243523145e-07,-1.397671086734519e-07,7.743770054810142e-08,4.5192288265228844e-07,5.081125617044618e-08,7.522061624936855e-07,-1.0465160825025317e-09,3.8660682028841006e-07,-3.4935648165918274e-07,1.2824683068823485e-07,-1.334056730287341e-07,-5.133843389109804e-07,-4.3656375095167453e-07,2.482667951467737e-07
2402204,1.430818092457229e-07,1.2136220489169453e-07,-2.7723008243883526e-07,-1.3976710867028386e-07,7.743770055415726e-08,4.519228826536509e-07,5.081125617178657e-08,7.522061624971935e-07,-1.0465160823922336e-09,3.8660682028343533e-07,-3.493564816614466e-07,1.2824683069034613e-07,-1.3340567303216004e-07,-5.1338433891139e-07,-4.36563750955843e-07,2.482667951413502e-07
2402303,1.4308180924518372e-07,1.213622048910452e-07,-2.772300824355883e-07,-1.397671086781306e-07,7.74377005413944e-08,4.5192288265564893e-07,5.0811256162087225e-08,7.522061624935737e-07,-1.0465160811260068e-09,3.8660682028149345e-07,-3.4935648165465746e-07,1.2824683068893776e-07,-1.3340567302743077e-07,-5.133843389176331e-07,-4.3656375094759676e-07,2.482667951465755e-07
